timestamp,latitude,longitude,potholes
2026-03-06 03:23:21,12.981761586852372,74.95442354120314,1
2026-03-06 03:31:58,12.981699435040355,74.9543999042362,1
2026-03-06 03:32:23,12.981722988188267,74.95441658422351,1
